scopus_id,doi,year,journal,title,sample_us_label,evidence_field,evidence_quote,rationale,us_and_non_us_samples_reported,metadata_sha256,abstract_sha256,reviewer,reviewer_type,review_date,human_validated,annotation_version,article_url,credited_authids,credited_researchers,n_credited_researchers,metadata_sample_us_label,source_review,fulltext_filename,fulltext_page,fulltext_source_sha256
85053665784,10.1111/pops.12495,2019,Political Psychology,The Scope of Partisan Influence on Policy Opinion,unclear,abstract,,Party cues without country-specific context.,false,f0635c5681ccb065a685ef083b6a6af03283b3e8713a270f13cef3de09b70acc,dbde3e89603434c232d6a7840b3cbeadb3e0a3951a1468f806bce1d74884ac9a,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/pops.12495,55612017400,Erik Peterson,1,unclear,metadata,,,
85053749730,10.1177/0003122418794635,2018,American Sociological Review,Who are the “Illegals”? The Social Construction of Illegality in the United States,us_explicit,abstract,"1,515 non-Hispanic white U.S. adults","Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,8ccbbd5cd14f3d1938465003aa6887b96951522f029f40a5dd646cfb2739d02c,609d3b38fdcb8d2007e72569b8a90b20b0499837905b6ce2a9b19a61a7696173,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/0003122418794635,49861923700,Ariela Schachter,1,us_explicit,metadata,,,
85054474475,10.1093/jopart/muy018,2018,Journal of Public Administration Research and Theory,Punishment on the frontlines of public service delivery: Client ethnicity and caseworker sanctioning decisions in a Scandinavian welfare state,non_us,abstract,Using Danish employment agencies as our empirical setting,Study population or findings explicitly situated outside the US.,false,333af1a988f4f525ecee52b9e39f1d4dec3f749713497a8bb6595442ae29ba7e,7b5ed19c13e81d10d117f56686f4d95e67517050fa2df736f92c79895654ad84,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/jopart/muy018,56734108300,Mogens Jin Pedersen,1,non_us,metadata,,,
85054952173,10.1017/psrm.2018.41,2020,Political Science Research and Methods,Do voters prefer gender stereotypic candidates? evidence from a conjoint survey experiment in Japan,non_us,abstract,Our conjoint experiment results in Japan,Study population or findings explicitly situated outside the US.,false,84a2eb755cd94a546019aaf5128651588b82077188b3a24f55963af7eb8953aa,9849278d3152b6224628767690a958b64c779a10a5d46e20e26a6663717d5ed1,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/psrm.2018.41,55091186500,Yoshikuni Ono,1,non_us,metadata,,,
85055564646,10.1080/1369118X.2018.1534985,2020,Information Communication and Society,Don’t read the comments: the effects of abusive comments on perceptions of women authors’ credibility,unclear,abstract,two additional survey experiments,Online abusive comments and journalist gender do not identify participant country.,false,8c32fc0fde72dac95d20f2d67f14189e3235967eff5b6b51f8847a2807de7da7,03b4f2c12f8574bf30db5d92879fe26a1627d019d00861141bf56fc9180d1c88,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1080/1369118X.2018.1534985,57203655130,Kathleen Searles,1,unclear,metadata,,,
85055870318,10.1007/s11109-018-9511-3,2020,Political Behavior,Has Trump Damaged the U.S. Image Abroad? Decomposing the Effects of Policy Messages on Foreign Public Opinion,non_us,abstract,we used Japan as a case,"Trump and US topics, but respondents in Japan.",false,4d661d9090728998df00cb58456359734bb8813abb559d3461e650bc9a051514,b8b4eed5806e46e83dd5d601bce858a24bd644f64237b8beb5fb40cc5b147d01,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11109-018-9511-3,24168107200,Yusaku Horiuchi,1,non_us,metadata,,,
85056201830,10.1016/j.electstud.2018.10.005,2019,Electoral Studies,Do citizens make inferences from political candidate characteristics when aiming for substantive representation?,non_us,abstract,probability-based online panel of the Norwegian electorate,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,a6a423f6bcb61fb239711000e2f225f8fd65f228cb9cd466b6554479d839a0e8,d9609feb37b9f022c7506a61d37044fd2938e3bbc77a07e90bb1ae74ddd6b4e5,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.electstud.2018.10.005,50861069700,Sveinung Arnesen,1,non_us,metadata,,,
85056771847,10.1057/s41269-018-0124-y,2020,Acta Politica,Does high on the ballot means highly competent? Explaining the ballot position effect in list-PR systems,non_us,full_text,a representative sample of the Flemish population,The experiment sampled the Flemish population of Belgium; US references concern other studies.,false,300f3a3e9d97b004e2798e336af2f6ae4a6cb5368c801789588baa03b263b709,dd7a48d420404550ebf079f2e52a84da3f1391785e195bfb4826352cd4f812ef,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.1057/s41269-018-0124-y,57196390820,Robin Devroe,1,unclear,full_text,85056771847.pdf,2,8baed0c703b6208c117360abc453fb366fd1edfa5f3fd568a56b9fe472bf7a5b
85056907668,10.1093/esr/jcy039,2018,European Sociological Review,Why are employers put off by long spells of unemployment?,non_us,full_text,"vignette experiment conducted in Flanders, Belgium","The study recruited people involved in hiring in Flanders, Belgium.",false,a929c6c8505c0a87fdf43074e5f45487426e78cd15087bf310b0157f6f763ed9,e5b91a490be30cae4b56c64afe86d8f252f6a8d8a5f606b6cde37712b2c5555a,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.1093/esr/jcy039,55746145800,Stijn Baert,1,unclear,full_text,85056907668.pdf,3,761ecf6b970ca53597d35ccfc007b540ab88b0aa7022baf4ccf2bd05786d40a5
85057148304,10.1016/j.enpol.2018.11.013,2019,Energy Policy,Korean perceptions of transboundary air pollution and domestic coal development: Two framing experiments,non_us,abstract,residents living in the Seoul Metropolitan area,Study population or findings explicitly situated outside the US.,false,9326d337f2027aa94cf86e3f59a9fc19469146e4ef813937b119f0c1530e662a,ab5e454f416fb62642369ccb5d58f8ad2f2f54b8c9106428b3be4703de280f53,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.enpol.2018.11.013,12794521600,Toby Bolsen,1,non_us,metadata,,,
85057578602,10.1073/pnas.1808083115,2018,Proceedings of the National Academy of Sciences of the United States of America,Generalizability of heterogeneous treatment effect estimates across samples,us_explicit,full_text,online mode on samples of US residents,The paper explicitly limits the evaluated experiments to online studies of US residents.,false,d7466900b2d865d5fc967912b57e126751ab14feb1fe7f7ba9c270b235810ac0,6f1d98b845cc8243d681aee828a289eee59fe1cc1e4b7a271f9a799e60024018,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.1073/pnas.1808083115,37063497400|56590030100,Kevin J. Mullinix; Alexander Coppock,2,unclear,full_text,85057578602.pdf,5,8aac74304338c8f1c0884c23afbf4cd4201ce924f4ff602381017df3fbd49d46
85057946678,10.1177/0192512117696333,2019,International Political Science Review,Ethnicity and religiosity-based prejudice in Turkey: Evidence from a survey experiment,non_us,abstract,prejudicial attitudes in Turkey,Study population or findings explicitly situated outside the US.,false,62452bdcd4166af4456fa602b678c278015bd5e4e6eee7466628272ec15261a9,26c8f3ec2f29e9dd076046d1880e037afa0f51b273a6479e8e2150a315bde653,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/0192512117696333,56448439600,Selim Erdem Aytaç,1,non_us,metadata,,,
85058068103,10.1086/699912,2019,Journal of Politics,How incivility on partisan media (De)polarizes the electorate,us_inferred,abstract,"MSNBC for Democrats, Fox News for Republicans",US partisan media and electorate context.,false,db7ca406e49efbdddbbcb85c9dca05c5b676e03a1a8f51a1aa8cd85ebf82b858,c9164d0a8d06198b6974b28933725f568b5e5dd9dbbc7ceac1f7d8f02562eec5,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1086/699912,6603696960,James N. Druckman,1,us_inferred,metadata,,,
85058618008,10.1177/0190272518804532,2018,Social Psychology Quarterly,The Conditionality of Norms: The Case of Bridewealth,non_us,abstract,bridewealth norms in Africa,African setting; specific sample country unstated.,false,3b04fc2cb82cb774ba0b4d73110d6113119f3f2ad592500024ef74e8d5dfd9c6,f348b9f78ec8602f5a8f88896efbb8c84524e4a4c20a93adc4f0a6e2e72a5515,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/0190272518804532,7102611306,Christine Horne,1,non_us,metadata,,,
85058698012,10.1177/1086026618803729,2020,Organization and Environment,"How Can Consumer Trust in Energy Utilities be Increased? The Effectiveness of Prosocial, Proenvironmental, and Service-Oriented Investments as Signals of Trustworthiness",us_inferred,abstract,"in the United States, consumers’ trust in utilities is low",US consumer context frames energy utility experiments.,false,6939e0962add91c756f8101aa4fdf0f68653973145a0d1b96d3939f9c9400ae6,4020e4b63e4b002c08c7df2c665e6932bea0e024f07b651ea3e0b2ec7eef8f27,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/1086026618803729,7102611306,Christine Horne,1,us_inferred,metadata,,,
85059103503,10.1177/1532673X18803887,2019,American Politics Research,Information and Issue Constraints on Party Cues,unclear,abstract,,Ideological party cues not uniquely American.,false,b370aade979f5dd398dedca526f0f12fdf3f46e3131357f0893c851b21db05e3,5148bf2763f94a0081ff082b17c6e769e1def37ec26849ed8b63ebf73b085de6,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/1532673X18803887,37063497400,Kevin J. Mullinix,1,unclear,metadata,,,
85059252534,10.1111/puar.13012,2019,Public Administration Review,Biased Altruism: Islamophobia and Donor Support for Global Humanitarian Organizations,us_explicit,abstract,survey experiment conducted in the United States,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,549387cdd9f1235ead79633502d86d4c65c08960dd2b4a73d43d2587d96a9c13,f9680412d37d466f2c8c588fdb604ddb144e097c3293ede5cea70636e349c4ef,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/puar.13012,7202316609,Aseem Prakash,1,us_explicit,metadata,,,
85059905845,10.1080/10967494.2018.1461152,2020,International Public Management Journal,Those Who Understand It will not be Persuaded: A Performance Information Paradox,non_us,full_text,Danish citizens recruited from an Internet panel,The two survey experiments use Danish citizens recruited by Userneeds.,false,5ad092f8d476b8cdb6e2e8a1477a9ea74ebab46b34af1c2d30d197f78f789efa,f6adaba45f9265235a24c478d854e1ccd0b9d061627e285b782e94598a81e6f4,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.1080/10967494.2018.1461152,35309171200,Martin Bækgaard,1,unclear,full_text,85059905845.pdf,11,f748465394897e35c8fb073ddae821fc2b4ba1a0bc33b5fc454b7284b65b824f
85059946018,10.1561/100.00018066,2019,Quarterly Journal of Political Science,How private politics alters legislative responsiveness,us_inferred,abstract,both Republican and Democratic legislators,US state legislators; country unstated.,false,839839ac32a0530692cbe5d369582b714cc844da9baad4d63f746c508d436ca1,03c66fca3a6996f9205018add3dd08a01e26686443575bd67e7524085fbe24fe,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1561/100.00018066,6603696960,James N. Druckman,1,us_inferred,metadata,,,
85060580173,10.1177/1532673X18821359,2019,American Politics Research,Should I Cast an Ill-Informed Ballot? Examining the Contours of the Normative Obligation to Vote,us_inferred,full_text,2009 Cooperative Congressional Election Study (CCES),"The original vignette experiments are explicitly embedded in the CCES, supporting US sample inference. The explicit US-resident passage on PDF page 11 describes an ancillary survey and is not used as direct location evidence for the experiments.",false,4d2933bac5bb6ede4f705e8dea67848368d3ab10ed6621234dce6e1d5bcd3245,58b72d0d4e7617f9297e9256b61250c1b24409600fd381364857e88f9cfa33c3,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.1177/1532673X18821359,57217457882|35745930100,Gregory A. Huber; David Doherty,2,unclear,full_text,85060580173.pdf,5,41b0076e1b369e8701ca846308cc986fa4d023bf2981b3ba8c4b23966fb31d2a
85060845910,10.1017/XPS.2018.15,2019,Journal of Experimental Political Science,Does shared social disadvantage cause black-Latino political commonality?,us_explicit,abstract,"survey experiment of 1,200 African Americans","Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,47928dc1e2e7cc15e3a6ad03c500b9fe480aa367f9a90155fddd502f532ec5d0,b6b81d834940ed0f16a1fc20e66afb922815ef056c330c5998e6ededf3756a01,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/XPS.2018.15,49861923700,Ariela Schachter,1,us_explicit,metadata,,,
85060859151,10.1177/2053168018822174,2019,Research and Politics,"Validating the demographic, political, psychological, and experimental results obtained from a new source of online survey respondents",us_inferred,abstract,findings on Lucid track well with US national benchmarks,US benchmark comparison and Affordable Care Act treatment imply US samples.,false,d653ca70247302ed542dc717d4b92a23b8e39526782f4c621eb00870eb3e437e,f090b65f8a2b0ab55ea6cb8537e1b75c0edb67089f4222b662a2c85213af3855,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/2053168018822174,56590030100,Alexander Coppock,1,us_inferred,metadata,,,
85060884767,10.1080/07418825.2018.1531142,2020,Justice Quarterly,"Prospect Theory and Criminal Choice: Experiments Testing Framing, Reference Dependence, and Decision Weights",unclear,abstract,,Three samples without country.,false,ecadf0a6aaf0726ea6973f0a42d745a9b05c6664071fd4c6b76158cab6c8aa31,d66881ffb9b86ffa91a2e480606ac65e92c7a8e29535e5bf9f43a15922392872,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1080/07418825.2018.1531142,38061940400,Justin T. Pickett,1,unclear,metadata,,,
85061035641,10.1111/gove.12386,2019,Governance,Work disincentive perceptions and welfare state attitudes: A survey experiment in South Korea,non_us,abstract,original survey experiment in South Korea,Study population or findings explicitly situated outside the US.,false,4dfd084acb2ef1b9034e19dc104deb30ac1034401862e1e1229fe25e28d0983c,5539ec4c49bcb72ff572887404e0d02ad91e2364aff413776e43e966f7f96ae5,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/gove.12386,57205672554,Seiki Tanaka,1,non_us,metadata,,,
85061188236,10.1177/1065912919827106,2020,Political Research Quarterly,Fight Clubs: Media Coverage of Party (Dis)unity and Citizens’ Selective Exposure to It,us_inferred,abstract,throughout the Obama presidency,US partisan news setting and Democratic/Republican respondents.,false,b8c9c49031ae4523092fc94ad63ab8c5607d16ce197fc07cf88a7e82cdc8a635,8b45c71acff24a85b04ca9957dc3ac4ecd9f15236e72f3e45aae612148d5052c,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/1065912919827106,56611317200,John V. Kane,1,us_inferred,metadata,,,
85061209721,10.1111/ajps.12416,2019,American Journal of Political Science,"Violence, Nonviolence, and the Effects of International Human Rights Law",non_us,abstract,"survey experiments in India, Israel, and Argentina",Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,d93c885aee945cc3512f948069153bd0c8acd898e7d0fd480f73772664fdcefa,41014065a567c0c87baa2720da569f7a2fc94b4c8438f5606c776b35d69f0538,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/ajps.12416,24554597700,Geoffrey P. R. Wallace,1,non_us,metadata,,,
85061311427,10.1016/j.chb.2019.01.023,2019,Computers in Human Behavior,Loneliness and online gambling-community participation of young social media users,us_explicit,abstract,U.S. (N = 1212) adolescents and young adults,Mixed with Finland.,true,40c4fad7ce5ab88c7990e9665550f9921bed5cae13cf9e2c56ff61cb4579c92f,d675a909d66a2aff7cc522be4dcb0e2bab9b153d7506669ea98a8598d290beb5,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.chb.2019.01.023,42161868700,Atte Oksanen,1,us_explicit,metadata,,,
85061912024,10.1177/0022343318809786,2019,Journal of Peace Research,Negative surprise in UN Security Council authorization: Do the UK and French vetoes influence the general public’s support of US military action?,us_inferred,abstract,US interest in a proposed military action,Domestic support for US military intervention suggests US audience; sampling location unstated.,false,43495958d78dee445ca9bc511b329d2a7c94fd515cb61f46b25d126a483605f5,af91a8f67f16d130fb1a17c102478ce131c87100eab658c131f115707a80f7b8,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/0022343318809786,55917294300,Atsushi Tago,1,us_inferred,metadata,,,
