variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,article_ids,status
current_published,484,292,57206333217,Dixon G.,4,3,2,85058656231|85099282394|85178384551|105011352996,actual_frozen_dashboard_ranking
current_published,485,292,57210291173,Landgrave M.,4,2,3,85139371971|85214557437|86000761890|105017403852,actual_frozen_dashboard_ranking
current_published,486,292,57210936554,Trujillo K.L.,4,2,3,85082811440|85121207547|85124080196|85176495373,actual_frozen_dashboard_ranking
current_published,487,292,57211061532,Sheen G.C.H.,4,3,2,85120878685|85142304185|85207898647|85209202420,actual_frozen_dashboard_ranking
current_published,488,292,57211095608,Martel C.,4,4,0,85101069099|85193970570|105001867884|105005755328,actual_frozen_dashboard_ranking
current_published,489,292,57211407602,Barnfield M.,4,4,1,85165865995|105000064992|105008461820|105027197362,actual_frozen_dashboard_ranking
current_published,490,292,57211458899,Karl K.L.,4,3,1,85091798222|85106151267|85146527394|85160595668,actual_frozen_dashboard_ranking
current_published,491,292,57215578290,Kleinewiese J.,4,4,3,85081260508|85117475822|85136676600|85177872359,actual_frozen_dashboard_ranking
current_published,492,292,57215593726,Xiao J.,4,3,1,85186443075|85200680525|85217711089|105024704854,actual_frozen_dashboard_ranking
current_published,493,292,57216528689,Spindel J.,4,1,3,85083801297|85088967831|85138223257|105003374089,actual_frozen_dashboard_ranking
current_published,494,292,57219192525,Carrington N.T.,4,3,1,85104960889|85116563293|85121318272|85162696029,actual_frozen_dashboard_ranking
current_published,495,292,57222358506,Cebul M.,4,3,1,85102415653|85106599093|85126029414|105009905718,actual_frozen_dashboard_ranking
current_published,496,292,57222525271,Xu X.,4,1,3,85164205603|85165467675|85200546261|105007025827,actual_frozen_dashboard_ranking
current_published,497,292,57222631283,Kuettel B.T.,4,4,3,85131130867|85180176379|105023657929|105046150277,actual_frozen_dashboard_ranking
current_published,498,292,57224399711,Moniz P.,4,4,2,85145056074|85193755333|86000757967|105001180073,actual_frozen_dashboard_ranking
current_published,499,292,57224442687,Marsh W.Z.C.,4,3,3,85181833190|86000427712|105016237228|105019262718,actual_frozen_dashboard_ranking
current_published,500,292,57226080281,Yeung E.S.F.,4,2,3,85126369047|85139149827|85206830858|105011031244,actual_frozen_dashboard_ranking
current_published,501,292,57553648600,Ziegler J.,4,2,4,85122879732|85195070434|85212059156|105043303679,actual_frozen_dashboard_ranking
current_published,502,292,57651784100,Savani M.M.,4,2,2,85137246603|85153317098|85190154740|105005845952,actual_frozen_dashboard_ranking
current_published,503,292,57656963100,Halling A.,4,3,1,85186919352|86000435450|105024705008|105045653847,actual_frozen_dashboard_ranking
current_published,504,292,57980665600,Vanderwilden E.,4,0,4,85202819216|105003059726|105012502605|105039068556,actual_frozen_dashboard_ranking
current_published,505,292,58020495900,Philipp M.F.,4,4,1,85162993881|85196490926|85204564207|105025907352,actual_frozen_dashboard_ranking
current_published,506,292,58247812700,Barron N.T.,4,2,2,85159180192|105001651117|105009625922|105019586030,actual_frozen_dashboard_ranking
current_published,507,292,58479758100,Hoes E.,4,3,1,85179373761|85195603094|105003501671|105022440662,actual_frozen_dashboard_ranking
current_published,508,292,58784710000,Hamrak B.,4,4,1,85197811639|85210766795|105012447026|105018681448,actual_frozen_dashboard_ranking
current_published,509,292,59074503700,Helgøy A.,4,3,2,85207960403|85210952998|85219102843|105044242167,actual_frozen_dashboard_ranking
current_published,510,292,59268822200,Simmons A.J.,4,3,1,85125535069|85188283804|105018198950|105029607261,actual_frozen_dashboard_ranking
current_published,511,292,59883660000,Wang G.,4,4,0,85129630802|85146457528|85216258746|105018835320,actual_frozen_dashboard_ranking
current_published,512,292,60596595800,Nguyen Q.,4,4,0,85104712462|85111321956|85112464435|85136587321,actual_frozen_dashboard_ranking
current_published,513,513,6504645781,Weijters B.,3,2,1,84949644699|85083768996|85120410059,actual_frozen_dashboard_ranking
current_published,514,513,6506718378,Midtbø T.,3,0,3,85015228984|85214368599|105042526917,actual_frozen_dashboard_ranking
current_published,515,513,6506793350,Van Aelst P.,3,0,3,84955370417|85074843228|85115173163,actual_frozen_dashboard_ranking
current_published,516,513,6506938260,Armingeon K.,3,1,2,85083553573|85121790632|85213043524,actual_frozen_dashboard_ranking
current_published,517,513,6507043128,McCright A.M.,3,1,2,84891906797|84945532137|85147352823,actual_frozen_dashboard_ranking
current_published,518,513,6507200086,Shipworth D.,3,0,3,85002864863|85075004213|85092060139,actual_frozen_dashboard_ranking
current_published,519,513,6507236920,Leiserowitz A.,3,0,3,85045466590|85133654185|105029518936,actual_frozen_dashboard_ranking
current_published,520,513,6507245660,Kmec J.A.,3,2,2,85053679381|85207005517|105012630617,actual_frozen_dashboard_ranking
current_published,521,513,6507474146,Guisinger A.,3,2,2,84978962357|85022173682|85198952844,actual_frozen_dashboard_ranking
current_published,522,513,6507541203,Graeff P.,3,1,2,84898884449|85045387324|85081260508,actual_frozen_dashboard_ranking
current_published,523,513,6507704058,Citrin J.,3,1,2,79955371231|84916601017|85053875657,actual_frozen_dashboard_ranking
current_published,524,513,6508336173,Mehlkop G.,3,1,2,85090356574|85160590648|105039779372,actual_frozen_dashboard_ranking
current_published,525,513,6602286499,Duch R.,3,2,1,85061289450|85112553564|85114599981,actual_frozen_dashboard_ranking
current_published,526,513,6602326924,Wibbels E.,3,0,3,85142345235|85159589806|105044015595,actual_frozen_dashboard_ranking
current_published,527,513,6602434188,Keiser L.R.,3,1,2,85077022750|85127205226|85137333494,actual_frozen_dashboard_ranking
current_published,528,513,6602609696,Aassve A.,3,3,0,85181248715|85183797088|105046307853,actual_frozen_dashboard_ranking
current_published,529,513,6602726060,Thurner P.W.,3,0,3,85166589138|85207749628|105027329225,actual_frozen_dashboard_ranking
current_published,530,513,6603030334,de Vreese C.,3,1,2,84858188882|85011573622|105019107189,actual_frozen_dashboard_ranking
current_published,531,513,6603036406,Lachapelle E.,3,1,2,84911469843|84937251689|85078431211,actual_frozen_dashboard_ranking
current_published,532,513,6603248892,Vandenbroucke F.,3,0,3,85105763385|85121301055|85128697803,actual_frozen_dashboard_ranking
current_published,533,513,6603249045,Tsfati Y.,3,0,3,85125910657|85136548419|105039637371,actual_frozen_dashboard_ranking
current_published,534,513,6603456463,Hansford T.G.,3,2,1,84903618543|85054704147|85195301813,actual_frozen_dashboard_ranking
current_published,535,513,6603644273,Walgrave S.,3,1,2,84964507821|85126387871|105034062439,actual_frozen_dashboard_ranking
current_published,536,513,6603654351,Scheve K.,3,1,2,84994071432|85044869350|85132760849,actual_frozen_dashboard_ranking
current_published,537,513,6603703173,Dodoo F.N.A.,3,1,2,84920265544|85058618008|85082048077,actual_frozen_dashboard_ranking
current_published,538,513,6603809525,Haider-Markel D.P.,3,0,3,85069904157|85193680684|85195580760,actual_frozen_dashboard_ranking
current_published,539,513,6603894344,Beetsma R.,3,3,0,85105763385|85128697803|85146657812,actual_frozen_dashboard_ranking
current_published,540,513,6701458932,Racine E.,3,0,3,85146617090|85146833340|105036072221,actual_frozen_dashboard_ranking
current_published,541,513,7003366798,Heinisch R.,3,2,1,85143389438|85174613791|85209221117,actual_frozen_dashboard_ranking
current_published,542,513,7003460100,Brossard D.,3,0,3,85089701437|105019369217|105043329814,actual_frozen_dashboard_ranking
current_published,543,513,7003538220,Schaffner B.,3,1,3,84876198708|84893106927|105027946256,actual_frozen_dashboard_ranking
current_published,544,513,7004231413,Burton V.S.,3,0,3,85079468153|85116564035|105002495856,actual_frozen_dashboard_ranking
current_published,545,513,7004703788,Parkins J.R.,3,1,2,85137308627|85168011373|105044416644,actual_frozen_dashboard_ranking
current_published,546,513,7005315157,Stolle D.,3,1,2,84991669717|85097567751|105008999797,actual_frozen_dashboard_ranking
current_published,547,513,7005713280,Hale H.E.,3,3,1,85202817762|105013368495|105038371927,actual_frozen_dashboard_ranking
current_published,548,513,7005895513,Conrad F.G.,3,1,2,84943378770|85018517691|85042199807,actual_frozen_dashboard_ranking
current_published,549,513,7006044051,Afonso A.,3,2,2,85184263293|105037852105|105042545558,actual_frozen_dashboard_ranking
current_published,550,513,7006184080,Wolter S.C.,3,0,3,85082693345|85123081504|105004310614,actual_frozen_dashboard_ranking
current_published,551,513,7006449994,Karasawa K.,3,0,3,85024899399|85067586376|85205063753,actual_frozen_dashboard_ranking
current_published,552,513,7006638289,Freese J.,3,0,3,85012122035|105001180073|105031601408,actual_frozen_dashboard_ranking
current_published,553,513,7006736244,Panagopoulos C.,3,0,3,84886750998|84930536102|85019162495,actual_frozen_dashboard_ranking
current_published,554,513,7006758192,Marteau T.,3,0,3,84858064901|85069467467|85090614388,actual_frozen_dashboard_ranking
current_published,555,513,7101734235,Nicholson S.,3,2,2,84855940184|84903618543|85041564041,actual_frozen_dashboard_ranking
current_published,556,513,7102429358,Donovan T.,3,2,1,84958068743|85160288958|105037750844,actual_frozen_dashboard_ranking
current_published,557,513,7102650182,Hagen E.H.,3,0,3,85125307249|85149836906|85150792285,actual_frozen_dashboard_ranking
current_published,558,513,7103401959,Rothman A.J.,3,0,3,85063166355|85122303516|85171600308,actual_frozen_dashboard_ranking
current_published,559,513,7201410528,Jensen N.M.,3,2,1,84902523758|84926355228|85086600172,actual_frozen_dashboard_ranking
current_published,560,513,7201583080,Shen F.X.,3,1,2,84870179613|84907224950|84922797383,actual_frozen_dashboard_ranking
current_published,561,513,7202029536,Hawkins D.,3,1,2,85031893188|85119430050|105025533322,actual_frozen_dashboard_ranking
current_published,562,513,7202158185,Iyengar S.,3,1,2,84973174694|84978492658|85032616840,actual_frozen_dashboard_ranking
current_published,563,513,7202655127,Fishman J.,3,2,1,85141941005|85143550125|105014408667,actual_frozen_dashboard_ranking
current_published,564,513,7401656279,Ford R.,3,3,1,84923253085|84969780230|85062370542,actual_frozen_dashboard_ranking
current_published,565,513,7402622474,Elliott M.,3,2,1,85162984196|85184143778|105004433291,actual_frozen_dashboard_ranking
current_published,566,513,7403429494,Scott C.,3,2,2,85021134116|85182708563|105047767875,actual_frozen_dashboard_ranking
current_published,567,513,7403735010,Evans G.,3,0,3,85189069841|85212175262|105043829051,actual_frozen_dashboard_ranking
current_published,568,513,7404385954,Green D.P.,3,1,2,84867424852|85013825406|85125280963,actual_frozen_dashboard_ranking
current_published,569,513,7404496375,Campbell D.E.,3,3,0,78650933361|85217878286|86000427712,actual_frozen_dashboard_ranking
current_published,570,513,7801460669,Kume I.,3,0,3,84938812395|85010669739|85172388867,actual_frozen_dashboard_ranking
current_published,571,513,7801499059,Gërxhani K.,3,2,1,84921985551|85159057614|85209751423,actual_frozen_dashboard_ranking
current_published,572,513,7801540911,Hanmer M.J.,3,0,3,85032863334|85121198988|85177852839,actual_frozen_dashboard_ranking
current_published,573,513,7801618997,Stubager R.,3,3,0,84983797964|85050879733|85176091880,actual_frozen_dashboard_ranking
current_published,574,513,8286235900,Sager F.,3,0,3,85041817417|85212767692|105016381567,actual_frozen_dashboard_ranking
current_published,575,513,8406170000,Menold N.,3,3,2,85041326961|85066860343|85215434168,actual_frozen_dashboard_ranking
current_published,576,513,8551777300,Baughman K.R.,3,3,0,84855280433|84885756740|85097503187,actual_frozen_dashboard_ranking
current_published,577,513,8637219300,Bekkers R.,3,2,2,77950371585|84973124416|85079422155,actual_frozen_dashboard_ranking
current_published,578,513,8833689400,Roccato M.,3,0,3,85052329124|85082824971|85096227988,actual_frozen_dashboard_ranking
current_published,579,513,9239589300,Fox A.M.,3,2,1,85123810006|85144112298|85170110110,actual_frozen_dashboard_ranking
current_published,580,513,9334036800,Van Der Straeten K.,3,0,3,85091799310|85113323925|85150968807,actual_frozen_dashboard_ranking
current_published,581,513,9634454700,Pedersen L.H.,3,1,2,85068002083|85083358513|85125441524,actual_frozen_dashboard_ranking
current_published,582,513,10042142300,Gainous J.,3,2,1,85121291555|85183647677|105039794809,actual_frozen_dashboard_ranking
current_published,583,513,10043539100,Andersen S.C.,3,2,2,84941784146|85026902467|85041835292,actual_frozen_dashboard_ranking
current_published,584,513,11739060300,Simard J.F.,3,1,2,85163106194|105005777458|105029611594,actual_frozen_dashboard_ranking
current_published,585,513,12647007200,Dyck J.J.,3,1,2,85058666048|105012930224|105018764582,actual_frozen_dashboard_ranking
current_published,586,513,12780742800,Serneels P.,3,1,2,84855803933|84857796597|85025478763,actual_frozen_dashboard_ranking
current_published,587,513,12790445300,Pearson A.R.,3,1,2,84960092229|85057582560|85167522555,actual_frozen_dashboard_ranking
current_published,588,513,13204316000,Hainmueller J.,3,3,0,77952421759|84892498539|84923552574,actual_frozen_dashboard_ranking
current_published,589,513,14012211900,Cluverius J.,3,1,2,85087869356|85120698313|85138407074,actual_frozen_dashboard_ranking
current_published,590,513,14014122800,Trüdinger E.M.,3,3,0,85099812512|85139168126|85152667558,actual_frozen_dashboard_ranking
current_published,591,513,14043504100,Matti S.,3,1,2,85046830346|85112684468|85125670047,actual_frozen_dashboard_ranking
current_published,592,513,14833872400,Ellis C.,3,2,1,84894373029|85059872731|105045546146,actual_frozen_dashboard_ranking
current_published,593,513,14834656800,Witko C.,3,1,2,85109308295|85193946140|85200455835,actual_frozen_dashboard_ranking
current_published,594,513,15030280500,Weitz-Shapiro R.,3,1,2,84962730593|84967215008|85012297251,actual_frozen_dashboard_ranking
current_published,595,513,15065767900,Krupnikov Y.,3,2,1,84922330727|85060894210|85061631258,actual_frozen_dashboard_ranking
current_published,596,513,15728070200,Marinov N.,3,1,3,84864004983|84888985286|105000017848,actual_frozen_dashboard_ranking
current_published,597,513,15757997300,Pickup M.,3,1,2,84925504323|85081657864|85098702036,actual_frozen_dashboard_ranking
current_published,598,513,15826536000,Kushnick G.,3,3,1,84884234260|84941773973|84978064542,actual_frozen_dashboard_ranking
current_published,599,513,15848397400,Janky B.,3,2,2,85078883964|85120970989|105028624390,actual_frozen_dashboard_ranking
