authid,name,current_all_count,current_all_rank,current_all_position,current_us_count,current_us_rank,current_us_position,current_pool_count,current_pool_rank,current_pool_position,current_unclear,current_unreviewed,current_us_upper,full_all_count,full_all_rank,full_all_position,full_us_count,full_us_rank,full_us_position,full_pool_count,full_pool_rank,full_pool_position,full_unclear,full_unreviewed,full_us_upper,narrow_all_count,narrow_all_rank,narrow_all_position,narrow_us_count,narrow_us_rank,narrow_us_position,narrow_pool_count,narrow_pool_rank,narrow_pool_position,narrow_unclear,narrow_unreviewed,narrow_us_upper
57188987946,Zeiber J.A.,0,,,,,,,,,,,,1,2703,7777,0,510,7883,,,,0,1,1,1,2652,7388,0,506,7492,,,,0,1,1
57189000277,He S.,1,2190,5083,,,,,,,,,,1,2703,7778,0,510,7884,,,,0,1,1,1,2652,7389,0,506,7493,,,,0,1,1
57189005241,Trott S.,0,,,,,,,,,,,,1,2703,7779,0,510,7885,,,,0,1,1,1,2652,7390,0,506,7494,,,,0,1,1
57189015950,Ruppe M.D.,1,2190,5084,,,,,,,,,,1,2703,7780,0,510,7886,,,,0,1,1,1,2652,7391,0,506,7495,,,,0,1,1
57189024035,Chen M.,1,2190,5085,,,,,,,,,,1,2703,7781,0,510,7887,,,,0,1,1,1,2652,7392,0,506,7496,,,,0,1,1
57189031584,Buss C.,1,2190,5086,,,,,,,,,,1,2703,7782,0,510,7888,,,,0,1,1,1,2652,7393,0,506,7497,,,,0,1,1
57189037531,Hope D.,2,984,1707,,,,,,,,,,2,1170,2129,0,510,2351,,,,0,2,2,2,1164,2083,0,506,2301,,,,0,2,2
57189038493,O’Brochta W.,4,292,453,,,,,,,,,,4,340,537,0,510,887,,,,0,4,4,4,340,533,0,506,879,,,,0,4,4
57189062711,Barnoy A.,1,2190,5087,,,,,,,,,,1,2703,7783,0,510,7889,,,,0,1,1,1,2652,7394,0,506,7498,,,,0,1,1
57189066130,Morisi D.,3,513,823,,,,,,,,,,4,340,538,0,510,888,,,,0,4,4,4,340,534,0,506,880,,,,0,4,4
57189066315,Page D.,4,292,454,,,,,,,,,,5,195,300,0,510,680,,,,0,2,2,5,195,300,0,506,676,,,,0,2,2
57189074265,Honorata Mazepus,9,34,45,1,73,81,1,85,91,0,0,1,9,38,49,1,151,158,1,87,94,0,0,1,9,38,49,1,151,158,1,87,94,0,0,1
57189074741,Han S.,1,2190,5088,,,,,,,,,,1,2703,7784,0,510,7890,,,,0,1,1,1,2652,7395,0,506,7499,,,,0,1,1
57189074779,Beckers K.,0,,,,,,,,,,,,1,2703,7785,0,510,7891,,,,0,1,1,1,2652,7396,0,506,7500,,,,0,1,1
57189090367,Genovese F.,1,2190,5089,,,,,,,,,,1,2703,7786,0,510,7892,,,,0,1,1,1,2652,7397,0,506,7501,,,,0,1,1
57189098279,Roche S.P.,2,984,1708,,,,,,,,,,2,1170,2130,0,510,2352,,,,1,1,2,2,1164,2084,0,506,2302,,,,1,1,2
57189178989,Englert C.,0,,,,,,,,,,,,1,2703,7787,0,510,7893,,,,0,1,1,0,,,0,,,,,,0,0,0
57189216510,Veri F.,0,,,,,,,,,,,,1,2703,7788,0,510,7894,,,,0,1,1,1,2652,7398,0,506,7502,,,,0,1,1
57189234449,Niyibizi N.K.,0,,,,,,,,,,,,1,2703,7789,0,510,7895,,,,0,1,1,1,2652,7399,0,506,7503,,,,0,1,1
57189237510,Read A.J.,0,,,,,,,,,,,,1,2703,7790,0,510,7896,,,,0,1,1,1,2652,7400,0,506,7504,,,,0,1,1
57189237581,De Gavelle E.,0,,,,,,,,,,,,1,2703,7791,0,510,7897,,,,0,1,1,1,2652,7401,0,506,7505,,,,0,1,1
57189238255,Belardinelli P.,1,2190,5090,,,,,,,,,,1,2703,7792,0,510,7898,,,,0,1,1,1,2652,7402,0,506,7506,,,,0,1,1
57189238257,Chaves C.,1,2190,5091,,,,,,,,,,1,2703,7793,0,510,7899,,,,0,1,1,1,2652,7403,0,506,7507,,,,0,1,1
57189239848,Lindeman K.,1,2190,5092,,,,,,,,,,1,2703,7794,0,510,7900,,,,0,1,1,1,2652,7404,0,506,7508,,,,0,1,1
57189243553,Gatto M.A.C.,2,984,1709,,,,,,,,,,2,1170,2131,0,510,2353,,,,0,2,2,2,1164,2085,0,506,2303,,,,0,2,2
57189251565,Argyle L.P.,2,984,1710,,,,,,,,,,2,1170,2132,0,510,2354,,,,0,2,2,2,1164,2086,0,506,2304,,,,0,2,2
57189252528,Kurschilgen C.,0,,,,,,,,,,,,1,2703,7795,0,510,7901,,,,0,1,1,1,2652,7405,0,506,7509,,,,0,1,1
57189253968,Mascagni G.,1,2190,5093,,,,,,,,,,1,2703,7796,0,510,7902,,,,0,1,1,1,2652,7406,0,506,7510,,,,0,1,1
57189256019,Hartigan A.,0,,,,,,,,,,,,1,2703,7797,0,510,7903,,,,0,1,1,0,,,0,,,,,,0,0,0
57189256571,Yuan S.,0,,,,,,,,,,,,1,2703,7798,0,510,7904,,,,0,1,1,1,2652,7407,0,506,7511,,,,0,1,1
57189257524,Côté É.,0,,,,,,,,,,,,1,2703,7799,0,510,7905,,,,0,1,1,1,2652,7408,0,506,7512,,,,0,1,1
57189260265,Green C.,1,2190,5094,,,,,,,,,,1,2703,7800,0,510,7906,,,,0,1,1,1,2652,7409,0,506,7513,,,,0,1,1
57189261083,Brieger S.A.,1,2190,5095,,,,,,,,,,1,2703,7801,0,510,7907,,,,0,1,1,1,2652,7410,0,506,7514,,,,0,1,1
57189262200,González Y.M.,1,2190,5096,,,,,,,,,,1,2703,7802,0,510,7908,,,,0,1,1,1,2652,7411,0,506,7515,,,,0,1,1
57189271032,Benbow K.L.,1,2190,5097,,,,,,,,,,1,2703,7803,0,510,7909,,,,0,1,1,1,2652,7412,0,506,7516,,,,0,1,1
57189273896,Valtorta R.R.,0,,,,,,,,,,,,2,1170,2133,0,510,2355,,,,0,2,2,2,1164,2087,0,506,2305,,,,0,2,2
57189292679,Blesse S.,3,513,824,,,,,,,,,,3,604,985,0,510,1282,,,,0,3,3,3,599,979,0,506,1272,,,,0,3,3
57189293208,Chudy J.,0,,,,,,,,,,,,1,2703,7804,0,510,7910,,,,0,1,1,1,2652,7413,0,506,7517,,,,0,1,1
57189332206,Crawford E.,1,2190,5098,,,,,,,,,,1,2703,7805,0,510,7911,,,,0,1,1,1,2652,7414,0,506,7518,,,,0,1,1
57189339706,Richards K.,0,,,,,,,,,,,,1,2703,7806,0,510,7912,,,,0,1,1,1,2652,7415,0,506,7519,,,,0,1,1
57189344477,Mouron F.,1,2190,5099,,,,,,,,,,1,2703,7807,0,510,7913,,,,0,1,1,1,2652,7416,0,506,7520,,,,0,1,1
57189350559,von Borzyskowski I.,2,984,1711,,,,,,,,,,2,1170,2134,0,510,2356,,,,0,2,2,2,1164,2088,0,506,2306,,,,0,2,2
57189356522,Ahmad A.B.,1,2190,5100,,,,,,,,,,1,2703,7808,0,510,7914,,,,0,1,1,1,2652,7417,0,506,7521,,,,0,1,1
57189358741,Clyne T.W.,0,,,,,,,,,,,,1,2703,7809,0,510,7915,,,,0,1,1,1,2652,7418,0,506,7522,,,,0,1,1
57189359316,Kootstra A.,1,2190,5101,,,,,,,,,,1,2703,7810,0,510,7916,,,,0,1,1,1,2652,7419,0,506,7523,,,,0,1,1
57189360274,Simpson C.C.,0,,,,,,,,,,,,1,2703,7811,0,510,7917,,,,0,1,1,1,2652,7420,0,506,7524,,,,0,1,1
57189360452,Singer J.,1,2190,5102,,,,,,,,,,2,1170,2135,0,510,2357,,,,0,2,2,2,1164,2089,0,506,2307,,,,0,2,2
57189364161,Kromphardt C.D.,1,2190,5103,,,,,,,,,,1,2703,7812,0,510,7918,,,,0,1,1,1,2652,7421,0,506,7525,,,,0,1,1
57189364364,de la Cuesta B.,2,984,1712,,,,,,,,,,2,1170,2136,0,510,2358,,,,0,2,2,2,1164,2090,0,506,2308,,,,0,2,2
57189369624,Shin I.,1,2190,5104,,,,,,,,,,2,1170,2137,0,510,2359,,,,0,2,2,2,1164,2091,0,506,2309,,,,0,2,2
57189370551,Badas A.,2,984,1713,,,,,,,,,,2,1170,2138,0,510,2360,,,,0,2,2,2,1164,2092,0,506,2310,,,,0,2,2
57189370745,Sullivan A.,0,,,,,,,,,,,,1,2703,7813,0,510,7919,,,,0,1,1,1,2652,7422,0,506,7526,,,,0,1,1
57189372420,Bíró-Nagy A.,1,2190,5105,,,,,,,,,,1,2703,7814,0,510,7920,,,,0,1,1,1,2652,7423,0,506,7527,,,,0,1,1
57189380045,Lawford B.J.,0,,,,,,,,,,,,1,2703,7815,0,510,7921,,,,0,1,1,1,2652,7424,0,506,7528,,,,0,1,1
57189388436,Pan X.,2,984,1714,,,,,,,,,,2,1170,2139,1,151,292,,,,0,1,2,2,1164,2093,1,151,292,,,,0,1,2
57189459759,Adachi Y.,1,2190,5106,,,,,,,,,,1,2703,7816,0,510,7922,,,,0,1,1,1,2652,7425,0,506,7529,,,,0,1,1
57189463014,Pollard M.A.,1,2190,5107,,,,,,,,,,1,2703,7817,0,510,7923,,,,0,1,1,1,2652,7426,0,506,7530,,,,0,1,1
57189489255,Drewniak D.,2,984,1715,,,,,,,,,,2,1170,2140,0,510,2361,,,,0,2,2,2,1164,2094,0,506,2311,,,,0,2,2
57189499273,Mustika M.D.,1,2190,5108,,,,,,,,,,1,2703,7818,0,510,7924,,,,0,1,1,1,2652,7427,0,506,7531,,,,0,1,1
57189501410,Engel C.,1,2190,5109,,,,,,,,,,1,2703,7819,0,510,7925,,,,0,1,1,1,2652,7428,0,506,7532,,,,0,1,1
57189519320,Wang N.,1,2190,5110,,,,,,,,,,1,2703,7820,0,510,7926,,,,0,1,1,1,2652,7429,0,506,7533,,,,0,1,1
57189573225,Archer A.M.N.,2,984,1716,,,,,,,,,,2,1170,2141,1,151,293,,,,0,1,2,2,1164,2095,1,151,293,,,,0,1,2
57189575775,Ayeh D.D.,1,2190,5111,,,,,,,,,,1,2703,7821,0,510,7927,,,,0,1,1,1,2652,7430,0,506,7534,,,,0,1,1
57189578570,Anderson B.,1,2190,5112,,,,,,,,,,1,2703,7822,0,510,7928,,,,0,1,1,1,2652,7431,0,506,7535,,,,0,1,1
57189581357,Vera J.,0,,,,,,,,,,,,1,2703,7823,0,510,7929,,,,0,1,1,0,,,0,,,,,,0,0,0
57189583666,Çopur A.,0,,,,,,,,,,,,1,2703,7824,0,510,7930,,,,0,1,1,1,2652,7432,0,506,7536,,,,0,1,1
57189587562,Pappalardo G.,1,2190,5113,,,,,,,,,,1,2703,7825,0,510,7931,,,,0,1,1,1,2652,7433,0,506,7537,,,,0,1,1
57189589667,Werner K.,1,2190,5114,,,,,,,,,,1,2703,7826,0,510,7932,,,,0,1,1,1,2652,7434,0,506,7538,,,,0,1,1
57189616353,Iqbal M.,1,2190,5115,,,,,,,,,,1,2703,7827,0,510,7933,,,,0,1,1,1,2652,7435,0,506,7539,,,,0,1,1
57189619365,Bierwiaczonek K.,0,,,,,,,,,,,,1,2703,7828,0,510,7934,,,,0,1,1,1,2652,7436,0,506,7540,,,,0,1,1
57189627349,Zhang L.,0,,,,,,,,,,,,1,2703,7829,0,510,7935,,,,0,1,1,1,2652,7437,0,506,7541,,,,0,1,1
57189630346,Trump K.S.,1,2190,5116,,,,,,,,,,1,2703,7830,0,510,7936,,,,0,1,1,1,2652,7438,0,506,7542,,,,0,1,1
57189632738,Bukhori B.,1,2190,5117,,,,,,,,,,1,2703,7831,0,510,7937,,,,0,1,1,1,2652,7439,0,506,7543,,,,0,1,1
57189642308,Schafer J.G.,1,2190,5118,,,,,,,,,,1,2703,7832,0,510,7938,,,,0,1,1,1,2652,7440,0,506,7544,,,,0,1,1
57189650433,Croke K.,3,513,825,,,,,,,,,,3,604,986,0,510,1283,,,,0,3,3,3,599,980,0,506,1273,,,,0,3,3
57189659858,Blumenau J.,4,292,455,,,,,,,,,,4,340,539,0,510,889,,,,0,4,4,4,340,535,0,506,881,,,,0,4,4
57189660647,Zhu B.,2,984,1717,,,,,,,,,,2,1170,2142,0,510,2362,,,,0,2,2,2,1164,2096,0,506,2312,,,,0,2,2
57189663069,Jarman K.,0,,,,,,,,,,,,1,2703,7833,0,510,7939,,,,0,1,1,1,2652,7441,0,506,7545,,,,0,1,1
57189664575,Baniamin H.M.,3,513,826,,,,,,,,,,3,604,987,0,510,1284,,,,0,3,3,3,599,981,0,506,1274,,,,0,3,3
57189688145,Xie J.,0,,,,,,,,,,,,1,2703,7834,0,510,7940,,,,0,0,0,0,,,0,,,,,,0,0,0
57189691781,Motoki K.,0,,,,,,,,,,,,1,2703,7835,0,510,7941,,,,0,1,1,1,2652,7442,0,506,7546,,,,0,1,1
57189700696,Liu M.,0,,,,,,,,,,,,2,1170,2143,0,510,2363,,,,0,2,2,2,1164,2097,0,506,2313,,,,0,2,2
57189703395,Baudoin K.H.,0,,,,,,,,,,,,1,2703,7836,0,510,7942,,,,0,1,1,1,2652,7443,0,506,7547,,,,0,1,1
57189713150,Zomer C.L.,1,2190,5119,,,,,,,,,,1,2703,7837,0,510,7943,,,,0,1,1,1,2652,7444,0,506,7548,,,,0,1,1
57189713375,Peng Y.,0,,,,,,,,,,,,1,2703,7838,0,510,7944,,,,0,1,1,1,2652,7445,0,506,7549,,,,0,1,1
57189727229,Gidron N.,0,,,,,,,,,,,,1,2703,7839,0,510,7945,,,,0,1,1,1,2652,7446,0,506,7550,,,,0,1,1
57189727869,Silva F.,2,984,1718,,,,,,,,,,2,1170,2144,0,510,2364,,,,0,2,2,2,1164,2098,0,506,2314,,,,0,2,2
57189729595,Liu Y.,0,,,,,,,,,,,,1,2703,7840,0,510,7946,,,,1,0,1,1,2652,7447,0,506,7551,,,,1,0,1
57189747358,Ruder A.I.,3,513,827,,,,,,,,,,3,604,988,1,151,236,,,,0,2,3,3,599,982,1,151,236,,,,0,2,3
57189760710,Kreft A.K.,2,984,1719,,,,,,,,,,2,1170,2145,0,510,2365,,,,0,2,2,2,1164,2099,0,506,2315,,,,0,2,2
57189803097,Barnhart J.N.,1,2190,5120,,,,,,,,,,1,2703,7841,0,510,7947,,,,0,0,0,1,2652,7448,0,506,7552,,,,0,0,0
57189828166,Swire-Thompson B.,0,,,,,,,,,,,,2,1170,2146,0,510,2366,,,,0,2,2,2,1164,2100,0,506,2316,,,,0,2,2
57189833308,Atallah S.,1,2190,5121,,,,,,,,,,1,2703,7842,0,510,7948,,,,0,1,1,1,2652,7449,0,506,7553,,,,0,1,1
57189835389,Levinson C.,1,2190,5122,,,,,,,,,,1,2703,7843,0,510,7949,,,,0,1,1,1,2652,7450,0,506,7554,,,,0,1,1
57189843018,Praprotnik K.,1,2190,5123,,,,,,,,,,1,2703,7844,0,510,7950,,,,0,0,0,1,2652,7451,0,506,7555,,,,0,0,0
57189843156,Chung H.,0,,,,,,,,,,,,1,2703,7845,0,510,7951,,,,0,1,1,0,,,0,,,,,,0,0,0
57189848767,Weiss-Cohen L.,0,,,,,,,,,,,,1,2703,7846,0,510,7952,,,,0,1,1,0,,,0,,,,,,0,0,0
57189850012,Yeo S.L.,0,,,,,,,,,,,,1,2703,7847,0,510,7953,,,,0,1,1,1,2652,7452,0,506,7556,,,,0,1,1
57189851638,Ebers A.,1,2190,5124,,,,,,,,,,1,2703,7848,0,510,7954,,,,0,1,1,1,2652,7453,0,506,7557,,,,0,1,1
57189852669,Voelkner A.R.,0,,,,,,,,,,,,1,2703,7849,0,510,7955,,,,0,1,1,1,2652,7454,0,506,7558,,,,0,1,1
57189874431,Hayes A.S.,4,292,456,,,,,,,,,,4,340,540,0,510,890,,,,0,4,4,4,340,536,0,506,882,,,,0,4,4
57189883482,d’Haenens L.,1,2190,5125,,,,,,,,,,1,2703,7850,0,510,7956,,,,0,1,1,1,2652,7455,0,506,7559,,,,0,1,1
57189892893,Nielsen C.V.,1,2190,5126,,,,,,,,,,1,2703,7851,0,510,7957,,,,1,0,1,1,2652,7456,0,506,7560,,,,1,0,1
57189914557,Schaaf S.D.,2,984,1720,,,,,,,,,,2,1170,2147,0,510,2367,,,,0,2,2,2,1164,2101,0,506,2317,,,,0,2,2
57189915747,Anoll A.P.,1,2190,5127,,,,,,,,,,1,2703,7852,0,510,7958,,,,0,1,1,1,2652,7457,0,506,7561,,,,0,1,1
57189923318,Shrestha U.,1,2190,5128,,,,,,,,,,1,2703,7853,0,510,7959,,,,0,1,1,1,2652,7458,0,506,7562,,,,0,1,1
57189963391,Colonnelli E.,0,,,,,,,,,,,,1,2703,7854,1,151,404,,,,0,0,1,1,2652,7459,1,151,402,,,,0,0,1
57189964452,Fallon L.,0,,,,,,,,,,,,1,2703,7855,0,510,7960,,,,0,1,1,1,2652,7460,0,506,7563,,,,0,1,1
57189970686,Jackson M.,1,2190,5129,,,,,,,,,,1,2703,7856,0,510,7961,,,,0,1,1,1,2652,7461,0,506,7564,,,,0,1,1
57189974688,Muise D.,1,2190,5130,,,,,,,,,,1,2703,7857,0,510,7962,,,,0,1,1,1,2652,7462,0,506,7565,,,,0,1,1
57189974747,Armona L.,0,,,,,,,,,,,,1,2703,7858,0,510,7963,,,,0,1,1,1,2652,7463,0,506,7566,,,,0,1,1
57189997900,Nnaji C.,1,2190,5131,,,,,,,,,,1,2703,7859,0,510,7964,,,,0,1,1,1,2652,7464,0,506,7567,,,,0,1,1
57189999670,Zhang D.,1,2190,5132,,,,,,,,,,1,2703,7860,0,510,7965,,,,0,1,1,1,2652,7465,0,506,7568,,,,0,1,1
57190000234,Fuenzalida J.,2,984,1721,,,,,,,,,,2,1170,2148,0,510,2368,,,,0,1,1,2,1164,2102,0,506,2318,,,,0,1,1
57190012730,Robinson C.D.,1,2190,5133,,,,,,,,,,1,2703,7861,0,510,7966,,,,0,1,1,1,2652,7466,0,506,7569,,,,0,1,1
57190044668,Shin L.J.,0,,,,,,,,,,,,1,2703,7862,0,510,7967,,,,0,1,1,1,2652,7467,0,506,7570,,,,0,1,1
57190046521,Bryan M.A.,0,,,,,,,,,,,,2,1170,2149,0,510,2369,,,,0,2,2,2,1164,2103,0,506,2319,,,,0,2,2
57190046555,Sierra-Arévalo M.,0,,,,,,,,,,,,1,2703,7863,0,510,7968,,,,0,1,1,1,2652,7468,0,506,7571,,,,0,1,1
57190062587,Biddle C.,1,2190,5134,,,,,,,,,,1,2703,7864,0,510,7969,,,,0,1,1,1,2652,7469,0,506,7572,,,,0,1,1
57190064181,Morgan J.C.,1,2190,5135,,,,,,,,,,1,2703,7865,0,510,7970,,,,0,1,1,1,2652,7470,0,506,7573,,,,0,1,1
57190065040,Wells M.S.,1,2190,5136,,,,,,,,,,1,2703,7866,0,510,7971,,,,0,1,1,1,2652,7471,0,506,7574,,,,0,1,1
57190067733,Khern-Am-nuai W.,1,2190,5137,,,,,,,,,,1,2703,7867,0,510,7972,,,,0,1,1,1,2652,7472,0,506,7575,,,,0,1,1
57190069008,Chang-Liao N.C.,1,2190,5138,,,,,,,,,,1,2703,7868,0,510,7973,,,,0,1,1,1,2652,7473,0,506,7576,,,,0,1,1
57190071291,Tschötschel R.,1,2190,5139,,,,,,,,,,1,2703,7869,0,510,7974,,,,0,1,1,1,2652,7474,0,506,7577,,,,0,1,1
57190072499,Hinnosaar M.,1,2190,5140,,,,,,,,,,1,2703,7870,0,510,7975,,,,0,1,1,1,2652,7475,0,506,7578,,,,0,1,1
57190072766,Letheren K.,0,,,,,,,,,,,,1,2703,7871,0,510,7976,,,,0,1,1,1,2652,7476,0,506,7579,,,,0,1,1
57190088482,Chegeni R.,1,2190,5141,,,,,,,,,,1,2703,7872,0,510,7977,,,,0,1,1,1,2652,7477,0,506,7580,,,,0,1,1
57190113282,Nuamah S.A.,1,2190,5142,,,,,,,,,,1,2703,7873,0,510,7978,,,,0,1,1,1,2652,7478,0,506,7581,,,,0,1,1
57190118964,Emery C.R.,1,2190,5143,,,,,,,,,,1,2703,7874,0,510,7979,,,,0,1,1,1,2652,7479,0,506,7582,,,,0,1,1
57190121804,Mueller L.,1,2190,5144,,,,,,,,,,1,2703,7875,0,510,7980,,,,0,1,1,1,2652,7480,0,506,7583,,,,0,1,1
57190122824,Vogler J.P.,1,2190,5145,,,,,,,,,,1,2703,7876,0,510,7981,,,,0,1,1,1,2652,7481,0,506,7584,,,,0,1,1
57190129894,Osanami Törngren S.,1,2190,5146,,,,,,,,,,1,2703,7877,0,510,7982,,,,0,1,1,1,2652,7482,0,506,7585,,,,0,1,1
57190164471,Zuska F.,1,2190,5147,,,,,,,,,,1,2703,7878,0,510,7983,,,,0,0,0,1,2652,7483,0,506,7586,,,,0,0,0
57190164870,Martin D.J.,1,2190,5148,,,,,,,,,,1,2703,7879,0,510,7984,,,,0,1,1,1,2652,7484,0,506,7587,,,,0,1,1
57190167470,Penning de Vries J.,1,2190,5149,,,,,,,,,,1,2703,7880,0,510,7985,,,,0,1,1,1,2652,7485,0,506,7588,,,,0,1,1
57190179410,Bell A.M.,1,2190,5150,,,,,,,,,,1,2703,7881,0,510,7986,,,,0,1,1,1,2652,7486,0,506,7589,,,,0,1,1
57190181814,Anderson S.E.,5,166,255,,,,,,,,,,5,195,301,0,510,681,,,,0,5,5,5,195,301,0,506,677,,,,0,5,5
57190182939,Paulsen V.,1,2190,5151,,,,,,,,,,1,2703,7882,0,510,7987,,,,0,1,1,1,2652,7487,0,506,7590,,,,0,1,1
57190186663,Zhang D.,3,513,828,,,,,,,,,,3,604,989,0,510,1285,,,,0,3,3,3,599,983,0,506,1275,,,,0,3,3
57190187835,Passmann A.,1,2190,5152,,,,,,,,,,1,2703,7883,0,510,7988,,,,0,1,1,1,2652,7488,0,506,7591,,,,0,1,1
57190190490,Lee Y.,0,,,,,,,,,,,,1,2703,7884,0,510,7989,,,,0,1,1,1,2652,7489,0,506,7592,,,,0,1,1
57190194459,Li J.(.,0,,,,,,,,,,,,1,2703,7885,0,510,7990,,,,0,1,1,1,2652,7490,0,506,7593,,,,0,1,1
57190211937,Sriram S.K.,1,2190,5153,,,,,,,,,,1,2703,7886,0,510,7991,,,,0,1,1,1,2652,7491,0,506,7594,,,,0,1,1
57190213047,Smith C.W.,1,2190,5154,,,,,,,,,,1,2703,7887,0,510,7992,,,,0,1,1,1,2652,7492,0,506,7595,,,,0,1,1
57190213068,Pryke J.,1,2190,5155,,,,,,,,,,1,2703,7888,0,510,7993,,,,0,1,1,1,2652,7493,0,506,7596,,,,0,1,1
57190216222,Igarashi A.,6,96,149,,,,,,,,,,6,115,175,0,510,575,,,,2,2,4,6,115,175,0,506,571,,,,2,2,4
57190218096,Larsen M.V.,5,166,256,,,,,,,,,,5,195,302,0,510,682,,,,2,3,5,5,195,302,0,506,678,,,,2,3,5
57190218579,Link M.,1,2190,5156,,,,,,,,,,1,2703,7889,0,510,7994,,,,0,1,1,1,2652,7494,0,506,7597,,,,0,1,1
57190221497,Argüello T.,1,2190,5157,,,,,,,,,,1,2703,7890,0,510,7995,,,,0,1,1,1,2652,7495,0,506,7598,,,,0,1,1
57190224982,Smith R.A.,0,,,,,,,,,,,,1,2703,7891,0,510,7996,,,,0,1,1,1,2652,7496,0,506,7599,,,,0,1,1
57190225589,Seabrooke T.,0,,,,,,,,,,,,1,2703,7892,0,510,7997,,,,0,1,1,0,,,0,,,,,,0,0,0
57190225904,Brashears L.,1,2190,5158,,,,,,,,,,1,2703,7893,0,510,7998,,,,0,1,1,1,2652,7497,0,506,7600,,,,0,1,1
57190231397,de Wit A.,1,2190,5159,,,,,,,,,,1,2703,7894,0,510,7999,,,,0,1,1,1,2652,7498,0,506,7601,,,,0,1,1
57190239203,Katz J.,0,,,,,,,,,,,,5,195,303,0,510,683,,,,0,5,5,5,195,303,0,506,679,,,,0,5,5
57190244416,Leistner C.E.,0,,,,,,,,,,,,1,2703,7895,1,151,405,,,,0,0,1,1,2652,7499,1,151,403,,,,0,0,1
57190246273,Cayton A.,1,2190,5160,,,,,,,,,,1,2703,7896,0,510,8000,,,,0,1,1,1,2652,7500,0,506,7602,,,,0,1,1
57190246721,Knuppe A.J.,2,984,1722,,,,,,,,,,2,1170,2150,0,510,2370,,,,0,2,2,2,1164,2104,0,506,2320,,,,0,2,2
57190248806,Wu J.,1,2190,5161,,,,,,,,,,1,2703,7897,0,510,8001,,,,0,1,1,1,2652,7501,0,506,7603,,,,0,1,1
57190249196,Elsayed Y.,0,,,,,,,,,,,,1,2703,7898,0,510,8002,,,,0,1,1,1,2652,7502,0,506,7604,,,,0,1,1
57190257928,Said N.,0,,,,,,,,,,,,1,2703,7899,0,510,8003,,,,0,1,1,1,2652,7503,0,506,7605,,,,0,1,1
57190258247,Vyncke B.,1,2190,5162,,,,,,,,,,1,2703,7900,0,510,8004,,,,0,1,1,1,2652,7504,0,506,7606,,,,0,1,1
57190266914,Benson A.,2,984,1723,,,,,,,,,,2,1170,2151,0,510,2371,,,,0,2,2,2,1164,2105,0,506,2321,,,,0,2,2
57190267968,Daoust J.F.,1,2190,5163,,,,,,,,,,1,2703,7901,0,510,8005,,,,0,1,1,1,2652,7505,0,506,7607,,,,0,1,1
57190269723,Chewinski M.,1,2190,5164,,,,,,,,,,1,2703,7902,0,510,8006,,,,0,1,1,1,2652,7506,0,506,7608,,,,0,1,1
57190272099,Gogoll J.,0,,,,,,,,,,,,1,2703,7903,0,510,8007,,,,0,1,1,1,2652,7507,0,506,7609,,,,0,1,1
57190274462,Calderon M.A.,1,2190,5165,,,,,,,,,,1,2703,7904,0,510,8008,,,,0,1,1,1,2652,7508,0,506,7610,,,,0,1,1
57190278449,Liu Z.,1,2190,5166,,,,,,,,,,1,2703,7905,0,510,8009,,,,0,1,1,1,2652,7509,0,506,7611,,,,0,1,1
57190279510,Czymara C.,3,513,829,,,,,,,,,,3,604,990,0,510,1286,,,,0,3,3,3,599,984,0,506,1276,,,,0,3,3
57190281209,Koiranen I.,2,984,1724,,,,,,,,,,2,1170,2152,0,510,2372,,,,0,2,2,2,1164,2106,0,506,2322,,,,0,2,2
57190284583,Alonso-García J.,0,,,,,,,,,,,,1,2703,7906,0,510,8010,,,,0,1,1,1,2652,7510,0,506,7612,,,,0,1,1
57190291351,Cox C.,1,2190,5167,,,,,,,,,,1,2703,7907,0,510,8011,,,,0,1,1,1,2652,7511,0,506,7613,,,,0,1,1
57190301696,Veiga A.,0,,,,,,,,,,,,1,2703,7908,0,510,8012,,,,0,1,1,1,2652,7512,0,506,7614,,,,0,1,1
57190304450,Braun C.,1,2190,5168,,,,,,,,,,1,2703,7909,0,510,8013,,,,0,1,1,1,2652,7513,0,506,7615,,,,0,1,1
57190337252,Leasure P.,2,984,1725,,,,,,,,,,2,1170,2153,1,151,294,,,,1,0,2,2,1164,2107,1,151,294,,,,1,0,2
57190339444,Chang J.,1,2190,5169,,,,,,,,,,1,2703,7910,0,510,8014,,,,0,1,1,1,2652,7514,0,506,7616,,,,0,1,1
57190370393,Qi D.,1,2190,5170,,,,,,,,,,2,1170,2154,0,510,2373,,,,0,2,2,2,1164,2108,0,506,2323,,,,0,2,2
57190373576,Aelenei C.,0,,,,,,,,,,,,1,2703,7911,0,510,8015,,,,0,1,1,1,2652,7515,0,506,7617,,,,0,1,1
57190376381,Wohlfart J.,1,2190,5171,,,,,,,,,,1,2703,7912,0,510,8016,,,,0,1,1,1,2652,7516,0,506,7618,,,,0,1,1
57190379998,Groggel A.,1,2190,5172,,,,,,,,,,2,1170,2155,0,510,2374,,,,0,2,2,2,1164,2109,0,506,2324,,,,0,2,2
57190384702,Lista P.,1,2190,5173,,,,,,,,,,2,1170,2156,0,510,2375,,,,0,2,2,2,1164,2110,0,506,2325,,,,0,2,2
57190437057,Isani M.,1,2190,5174,,,,,,,,,,1,2703,7913,0,510,8017,,,,0,1,1,1,2652,7517,0,506,7619,,,,0,1,1
