identity,scopus_id,all_scopus_ids,metadata_scopus_id,doi,title,year,journal,source_id,authids,first_authid,last_authid,byline_complete,n_authors,byline_issue,metadata_source,metadata_retrieved_at,current_raw,original_query,narrower_query,current_published_credited,current_local_phrase_verified
doi:10.1007/s10869-021-09770-3,85114942889,85114942889,85114942889,10.1007/s10869-021-09770-3,Applicant Reactions to Digital Selection Methods: A Signaling Perspective on Innovativeness and Procedural Justice,2022,Journal of Business and Psychology,15392,57258902600|36951441200|57193680343|13205011500,57258902600,13205011500,true,4,,private/cache/search/6c91392d0f2b3fc565d3bf6085cca87fc802a67497c11517d3f05693028cc779.json,2026-09-08T09:40:10.072767+00:00,true,true,true,true,true
doi:10.1007/s10869-022-09846-8,85139628514,85139628514,85139628514,10.1007/s10869-022-09846-8,Situational Strength as a Lens to Understand the Strain Implications of Extra-Normative Work,2023,Journal of Business and Psychology,15392,36637066700|35299984000|57219607009,36637066700,57219607009,true,3,,private/cache/search/e58a3f3b12c62b5ef4d8983bdf1ae233c26a1ff0851cc8baf82134ddf1295846.json,2026-09-08T09:40:28.403899+00:00,true,true,true,true,true
doi:10.1007/s10869-023-09928-1,85181199215,85181199215,85181199215,10.1007/s10869-023-09928-1,Servant Leadership and Employee Gratitude: The Moderating Role of Employee Narcissism,2024,Journal of Business and Psychology,15392,57971622800|57217030266|57203408856|37666528000|57206724604,57971622800,57206724604,true,5,,private/query_rankings_2026_09_10/requests/32faf9816bf4da09b1afd9bd1c875e32a526b7862b60ef39fad4393c491805a6.json,2026-09-10T14:05:14.073680+00:00,false,true,true,false,
doi:10.1007/s10869-024-09976-1,85200680525,85200680525,85200680525,10.1007/s10869-024-09976-1,The Mixed Blessing of Dancing with Star Employees: A Social-Comparison-Based Analysis of the Effects of Star Employees on Non-Stars,2025,Journal of Business and Psychology,15392,57215593726|24319350600|57204067237|59250566600,57215593726,59250566600,true,4,,private/cache/search/288301631af2634035b37b58c59e17c77b5c0183f0cd9bff8db279a9060df2eb.json,2026-09-08T09:41:14.523653+00:00,true,true,true,true,true
doi:10.1007/s10869-025-10028-5,105005540599,105005540599,105005540599,10.1007/s10869-025-10028-5,Purity in Mire: Examining the Impact of Family Motivation on Employee Time Theft from an Impression Management Perspective,2025,Journal of Business and Psychology,15392,58677637200|55972285100|57193339049,58677637200,57193339049,true,3,,private/cache/search/4014b67c4921685587efcc35fd8d9c5c5fc31e3ed71c0ece6295f18840c10762.json,2026-09-08T09:40:44.152006+00:00,true,true,true,true,true
doi:10.1007/s10869-025-10041-8,105007135249,105007135249,105007135249,10.1007/s10869-025-10041-8,How altruistic and instrumental attributions of perceived ethical leadership affect followers’ OCB,2026,Journal of Business and Psychology,15392,56843775700|8380281800|59926932700,56843775700,59926932700,true,3,,private/cache/search/33ac5af48450daee5dc783cb413d1783260f38cfa03f3e6214a6054363da22b4.json,2026-09-08T09:41:40.274241+00:00,true,true,true,true,true
doi:10.1007/s10869-025-10081-0,105022498968,105022498968,105022498968,10.1007/s10869-025-10081-0,Responding Abusively or Innovatively? Exploring Supervisors’ Maladaptive and Adaptive Responses to Poor Subordinate Performance,2025,Journal of Business and Psychology,15392,60203579900|57194434683,60203579900,57194434683,true,2,,private/cache/search/e6b6d97ba7bb94d27d63dbed574f7608032b6e269b05f0e286ab413bba25405d.json,2026-09-08T09:41:59.485869+00:00,true,true,true,true,true
doi:10.1007/s10869-025-10086-9,105020303005,105020303005,105020303005,10.1007/s10869-025-10086-9,How Leaders Compensate for Time Theft: A Moral Cleansing Perspective,2025,Journal of Business and Psychology,15392,25928817100|60163792200|51665996800|60091005300,25928817100,60091005300,true,4,,private/cache/search/e6b6d97ba7bb94d27d63dbed574f7608032b6e269b05f0e286ab413bba25405d.json,2026-09-08T09:41:59.485869+00:00,true,true,true,true,true
doi:10.1007/s10869-025-10090-z,105023841301,105023841301,105023841301,10.1007/s10869-025-10090-z,An Attribution Perspective of Personal Initiative and Colleagues’ Proactive and Reactive Knowledge Sharing: The Role of Cooperative Goal Interdependence,2025,Journal of Business and Psychology,15392,59277705200|55557407600|55794967900|35333443500,59277705200,35333443500,true,4,,private/cache/search/b183aec385b9132260c6d22351f56dabc9fcd71598c68774976f94d3fa3f18d0.json,2026-09-08T09:41:57.869477+00:00,true,true,true,true,true
doi:10.1007/s10869-026-10121-3,105037317213,105037317213,105037317213,10.1007/s10869-026-10121-3,The Sound of Bias: How Supervisor Accent Bias Drives Employee Time-Theft Behavior,2026,Journal of Business and Psychology,15392,57220988192|57220361247|56602096100,57220988192,56602096100,true,3,,private/cache/search/e6a07ac408332637b0eb463a66f35c1b102c43c016849d66e099df2bdc0d30fb.json,2026-09-08T09:42:08.295935+00:00,true,true,true,true,true
doi:10.1007/s10869-026-10138-8,105044889838,105044889838,105044889838,10.1007/s10869-026-10138-8,A practical guide to maximizing the benefits of experimental vignette methodology,2026,Journal of Business and Psychology,15392,57194726354|57216452567,57194726354,57216452567,true,2,,private/cache/search/975bfdd12b889af9a7f882595f31f87d03a4a24b6e9dec502b4d39c4da574e37.json,2026-09-08T09:41:53.892045+00:00,true,true,true,true,true
doi:10.1007/s10896-012-9470-0,84866481595,84866481595,84866481595,10.1007/s10896-012-9470-0,Perceptions of Appropriate Court-Ordered Sanctions for Situational Couple Violence Offenders: A Pilot Study,2017,Journal of Family Violence,20369,55842794200|55363032600|55700325400,55842794200,55700325400,true,3,,private/cache/search/b57ae57f80f3f5f2945de69d6071fa8e39862a9f5997610087682d07415e620d.json,2026-09-08T09:56:28.993558+00:00,true,true,true,true,true
doi:10.1007/s10896-025-00878-1,105007094973,105007094973,105007094973,10.1007/s10896-025-00878-1,Using the Voodoo Doll Task to Explore Predictors of Female-Perpetrated Intimate Partner Violence: An Experimental Design,2025,Journal of Family Violence,20369,57205156637|59924814900,57205156637,59924814900,true,2,,private/query_rankings_2026_09_10/requests/cf40ae1d5184b168c833666dc19a2c9fd7ca27a2e32f223161fb4dfec7714f10.json,2026-09-10T14:05:17.684269+00:00,false,true,true,false,
doi:10.1007/s10896-026-01088-z,105034296342,105034296342,105034296342,10.1007/s10896-026-01088-z,Responsibility in Context: A Cross-Cultural Study of the Bystander Effect in Domestic and Intimate Partner Violence,2026,Journal of Family Violence,20369,60160876500|30367516400|57193771938,60160876500,57193771938,true,3,,private/cache/search/42f0bbe41f77196a65295c4946beb5a567b26ef8a3b8031c996d9cb54d793f6c.json,2026-09-08T09:42:13.787054+00:00,true,true,true,true,true
doi:10.1007/s10899-025-10413-y,105012380981,105012380981,105012380981,10.1007/s10899-025-10413-y,"Stigmatisation of Gambling Disorder, Alcohol Use Disorder and Internet Use Disorder: Results of an Experimental Vignette Study",2026,Journal of Gambling Studies,5700181569,55249923100|6701391249|23051628000,55249923100,23051628000,true,3,,private/cache/search/bdd8aecb11d18c1aebb19853b68eb6d6c4505917932e5cce7a623339c4497b61.json,2026-09-08T09:41:34.982648+00:00,true,true,true,true,true
doi:10.1007/s10899-025-10463-2,105024409055,105024409055,105024409055,10.1007/s10899-025-10463-2,Public Perceptions of Gambling in the UK Armed Forces: Understanding Stigma Via a Vignette Experiment,2026,Journal of Gambling Studies,5700181569,59915828500|6701758688|57216611710,59915828500,57216611710,true,3,,private/cache/search/020edc1d4539712f5b5cc22b514ea3a92859ee2510dde8beed922c6cdedb10b9.json,2026-09-08T09:41:33.290309+00:00,true,true,true,true,true
doi:10.1007/s10900-024-01334-9,85185931485,85185931485,85185931485,10.1007/s10900-024-01334-9,An Experimental Study on how Messaging from CDC Affects Attitudes toward Mandatory MMR Vaccination for Schoolchildren,2024,Journal of Community Health,15877,57219597903|36926665900,57219597903,36926665900,true,2,,private/cache/query_revision_2026_09_10/72d28de425e5c3dd7f178cc135a45a2dceba05dbd41bff7b43026720f5982a76.json,2026-09-10T11:01:55.809765+00:00,true,true,true,true,true
doi:10.1007/s10902-014-9567-7,84947485251,84947485251,84947485251,10.1007/s10902-014-9567-7,Reference-Dependency of Happiness Ratings,2015,Journal of Happiness Studies,144820,16317864100|23466368400|35192510300,16317864100,35192510300,true,3,,private/cache/query_revision_2026_09_10/f31330e89b8f11c322543263f14a95eefe8c761a9e1c15d22ec8b69e1ed14693.json,2026-09-10T11:22:53.039126+00:00,false,true,true,false,
doi:10.1007/s10902-015-9646-4,84930608972,84930608972,84930608972,10.1007/s10902-015-9646-4,Measuring Happiness and Overall Life Satisfaction: A Danish Survey Experiment on the Impact of Language and Translation Problems,2016,Journal of Happiness Studies,144820,36470483700|55666336700,36470483700,55666336700,true,2,,private/cache/search/cd93f663cca41ed4deeb335cd075746679c4e99d422bd5a36735dd0355c8bf54.json,2026-09-08T09:39:34.398361+00:00,true,true,true,true,true
doi:10.1007/s10902-016-9828-8,85001560525,85001560525,85001560525,10.1007/s10902-016-9828-8,Do Envy and Compassion Pave the Way to Unhappiness? Social Preferences and Life Satisfaction in a Spanish City,2018,Journal of Happiness Studies,144820,14622634500|36968358700|36968376000|57216141189,14622634500,57216141189,true,4,,private/query_rankings_2026_09_10/requests/c53d6a982594ff95eb97d6b048ce818c1b90a0b0248f4c044b09ee49539aeb3b.json,2026-09-10T14:04:59.387286+00:00,false,true,true,false,
doi:10.1007/s10902-016-9831-0,85009876178,85009876178,85009876178,10.1007/s10902-016-9831-0,We Are Happier than We Realize: Underestimation and Conflation in Measuring Happiness,2018,Journal of Happiness Studies,144820,44061477300|56283833400,44061477300,56283833400,true,2,,private/cache/search/6b5ea3c9f1281b293db0bad5c6d486ee9ac0e472bc6917bb63671165cd93a4a9.json,2026-09-08T09:39:46.717379+00:00,true,true,true,true,true
doi:10.1007/s10902-020-00237-5,85081562917,85081562917,85081562917,10.1007/s10902-020-00237-5,Relative Income Status Within Marriage and Subjective Well-Being in China: Evidence from Observational and Quasi-Experimental Data,2021,Journal of Happiness Studies,144820,56413186800,56413186800,56413186800,true,1,,private/query_rankings_2026_09_10/requests/fce36a5889069056cd97240d4b889960931fb5991969cd1f5e7b3b8867cdd6ea.json,2026-09-10T14:05:05.346355+00:00,false,true,true,false,
doi:10.1007/s10902-021-00382-5,85103178302,85103178302,85103178302,10.1007/s10902-021-00382-5,Take Nothing for Granted: Downward Social Comparison and Counterfactual Thinking Increase Adolescents’ State Gratitude for the Little Things in Life,2021,Journal of Happiness Studies,144820,57222550614|15041587300,57222550614,15041587300,true,2,,private/query_rankings_2026_09_10/requests/e74af0ad1466bb169f1dd57e44646d83d614224f0a76a99d4163a47ed74a7909.json,2026-09-10T14:05:08.534163+00:00,false,true,true,false,
doi:10.1007/s10902-021-00491-1,85121571006,85121571006,85121571006,10.1007/s10902-021-00491-1,Curtailment of Civil Liberties and Subjective Life Satisfaction,2022,Journal of Happiness Studies,144820,57218580638|56152517300|7102334151,57218580638,7102334151,true,3,,private/cache/search/c93f99dec550196fe3523682a0670ab5054f8b37f40c5527f9d34955e085c732.json,2026-09-08T09:40:16.886840+00:00,true,true,true,true,true
doi:10.1007/s10902-024-00766-3,85195977275,85195977275,85195977275,10.1007/s10902-024-00766-3,Running on the Hedonic Treadmill: A Dynamical Model of Happiness Based on an Approach–Avoidance Framework,2024,Journal of Happiness Studies,144820,12240869200|57219119715|6508266176|6602803644|6603102536,12240869200,6603102536,true,5,,private/cache/query_revision_2026_09_10/4e87484f20aa33df70a919f95085edf40ab00bd0ee75e573be3959ba92ea7f35.json,2026-09-10T11:23:05.894052+00:00,false,true,true,false,
doi:10.1007/s10902-024-00827-7,85207237163,85207237163,85207237163,10.1007/s10902-024-00827-7,Measuring Happiness and Life Satisfaction amongst Swedish Citizens: an Inquiry into Semantic Equivalence in Comparative Survey Research,2024,Journal of Happiness Studies,144820,57162831600|26027796100,57162831600,26027796100,true,2,,private/cache/search/7771a5a09c7b4ec24f6a86a31000c5c283d529fd116107515d76ce75a95fc9be.json,2026-09-08T09:40:24.718967+00:00,true,true,true,true,true
doi:10.1007/s10903-012-9623-5,84882893419,84882893419,84882893419,10.1007/s10903-012-9623-5,Evaluation of a fotonovela to increase depression knowledge and reduce stigma among hispanic adults,2013,Journal of Immigrant and Minority Health,2700147401,7203019549|6507365939|7005923525|55172672400|8387044200,7203019549,8387044200,true,5,,private/cache/query_revision_2026_09_10/4790234cb1740a108ac972bbf1e6071e7397d3251c5f05c7999a8f94fa70d9aa.json,2026-09-10T11:02:30.604064+00:00,true,true,true,false,false
doi:10.1007/s10903-023-01550-w,85174071113,85174071113,85174071113,10.1007/s10903-023-01550-w,Why Culture and Context Matters: Examining Differences in Mental Health Stigma and Social Distance Between Latino Individuals in the United States and Mexico,2024,Journal of Immigrant and Minority Health,2700147401,54790755800|57403788900|56443858000|55681456000|57205557655|58645371500|14832646600,54790755800,14832646600,true,7,,private/cache/search/080708d801a8c3f55c833f3671306d93ed2a1118ab5907982de61ff091f1234d.json,2026-09-08T09:41:05.661618+00:00,true,true,true,true,true
doi:10.1007/s10935-019-00545-4,85062658754,85062658754,85062658754,10.1007/s10935-019-00545-4,Framework for Supporting Adolescent Peer Leaders: A Pilot Using Text Messaging in a School-Based Substance Use Prevention Program,2019,Journal of Primary Prevention,30048,8383778400|7003729856|36457023500|57207619502|6506312265|35231240800|57207618288,8383778400,57207618288,true,7,,private/query_rankings_2026_09_10/requests/750dfbff0591107241d166cde95358a4ca937c9f1186b05a3d33d7a94087533f.json,2026-09-10T14:05:03.228320+00:00,false,true,true,false,
doi:10.1007/s10936-020-09728-1,85091366960,85091366960,85091366960,10.1007/s10936-020-09728-1,Time to Throw in the Towel? No Evidence for Automatic Conceptual Metaphor Access in Idiom Processing,2020,Journal of Psycholinguistic Research,22496,57219123019|6603067765|55236667600,57219123019,55236667600,true,3,,private/query_rankings_2026_09_10/requests/2bad44129b5c0d0e93400ff8d4ba85514fced0ff35fc0f92d82f735199a2fed2.json,2026-09-10T14:05:06.749639+00:00,false,true,false,false,
doi:10.1007/s10936-021-09812-0,85118211436,85118211436,85118211436,10.1007/s10936-021-09812-0,Semantics Processing of Conditional Connectives: German wenn ‘if’ Versus nur wenn ‘only if’,2021,Journal of Psycholinguistic Research,22496,57189700696|57192927104,57189700696,57192927104,true,2,,private/query_rankings_2026_09_10/requests/af8032fe05a6ed8059e81a04f4e8c85b4ef464b29430cf70c1cb06a2eb29c265.json,2026-09-10T14:05:10.020579+00:00,false,true,true,false,
doi:10.1007/s10943-024-02146-w,85205574905,85205574905,85205574905,10.1007/s10943-024-02146-w,Mood Disorder Public Stigma in Jewish Communities in the United States,2025,Journal of Religion and Health,27339,57218206484|54790755800|57205583798|8834415500|14832646600,57218206484,14832646600,true,5,,private/cache/search/bd3f36ddf9b6638de3f57b1f47df25736434b6ca4700814b38de3cba9cced3af.json,2026-09-08T09:41:36.234926+00:00,true,true,true,true,true
doi:10.1007/s10964-012-9867-3,84876126971,84876126971,84876126971,10.1007/s10964-012-9867-3,"Is Cyberbullying Worse than Traditional Bullying? Examining the Differential Roles of Medium, Publicity, and Anonymity for the Perceived Severity of Bullying",2013,Journal of Youth and Adolescence,25680,55341916000|8862523600,55341916000,8862523600,true,2,,private/query_rankings_2026_09_10/requests/6e1c850d7ef1c0aa249492395cd066f8177487b0cbfa2e3329421be6b9747f83.json,2026-09-10T14:04:56.016420+00:00,false,true,true,false,
