scopus_id,doi,year,source_id,journal,title,identity,all_scopus_ids,candidate,named_base,named_extra,guarded_design,procedure,reading_assignment,latest_revised,initial_concepts,initial_exposure,initial_exposure_human
79960150110,10.1017/s1368980010002983,2011,27997,Public Health Nutrition,An experimental study on the effects of exposure to magazine advertising on children's food choices,doi:10.1017/s1368980010002983,79960150110,true,false,false,false,false,true,true,false,false,false
79956129461,10.1017/s1368980010003691,2010,27997,Public Health Nutrition,Parent's responses to nutrient claims and sports celebrity endorsements on energy-dense and nutrient-poor foods: An experimental study,doi:10.1017/s1368980010003691,79956129461,true,false,false,false,true,false,false,true,true,true
84859620706,10.1017/s1368980011002394,2012,27997,Public Health Nutrition,Measuring compliance with the Baby-Friendly Hospital Initiative,doi:10.1017/s1368980011002394,84859620706,true,false,false,false,true,false,false,true,true,true
84870231307,10.1017/s1368980012000869,2012,27997,Public Health Nutrition,"Does a text messaging intervention improve knowledge, attitudes and practice regarding iodine deficiency and iodized salt consumption?",doi:10.1017/s1368980012000869,84870231307,true,false,false,false,true,false,false,true,true,true
84872911617,10.1017/s136898001200287x,2013,27997,Public Health Nutrition,"Consumers' knowledge of food label information: An exploratory investigation in Potchefstroom, South Africa",doi:10.1017/s136898001200287x,84872911617,true,false,false,false,true,false,false,true,true,true
84905280891,10.1017/s1368980013002231,2014,27997,Public Health Nutrition,Use of food label information by urban consumers in India - A study among supermarket shoppers,doi:10.1017/s1368980013002231,84905280891,true,false,false,false,true,false,false,true,true,true
84928315250,10.1017/s1368980015000919,2015,27997,Public Health Nutrition,Do supermarkets contribute to the obesity pandemic in developing countries?,doi:10.1017/s1368980015000919,84928315250,true,true,false,false,false,false,false,true,true,true
84980349713,10.1017/s1368980016001816,2017,27997,Public Health Nutrition,Young adults' responses to alternative messages describing a sugar-sweetened beverage price increase,doi:10.1017/s1368980016001816,84980349713,true,false,false,false,true,false,false,true,false,false
85038252292,10.1017/s1368980017003263,2018,27997,Public Health Nutrition,Appetitive drives for ultra-processed food products and the ability of text warnings to counteract consumption predispositions,doi:10.1017/s1368980017003263,85038252292,true,false,false,false,true,false,false,true,true,true
85037988967,10.1017/s1368980017003561,2018,27997,Public Health Nutrition,Community junior sport sponsorship: An online experiment assessing children's responses to unhealthy food v. pro-health sponsorship options,doi:10.1017/s1368980017003561,85037988967,true,false,false,false,true,false,false,true,true,true
85061130552,10.1017/s1368980018003373,2019,27997,Public Health Nutrition,"Effectiveness of social marketing in improving knowledge, attitudes and practice of consumption of Vitamin A-fortified oil in Tanzania",doi:10.1017/s1368980018003373,85061130552,true,false,false,false,true,false,false,true,false,false
85072074970,10.1017/s1368980019002507,2019,27997,Public Health Nutrition,Does message framing matter for promoting the use of nutritional warnings in decision making?,doi:10.1017/s1368980019002507,85072074970,true,false,false,false,true,false,false,true,true,true
85073105603,10.1017/s1368980019002866,2019,27997,Public Health Nutrition,Confusion and nutritional backlash from news media exposure to contradictory information about carbohydrates and dietary fats,doi:10.1017/s1368980019002866,85073105603,true,true,false,false,true,false,true,true,true,true
85095458760,10.1017/s1368980020003997,2021,27997,Public Health Nutrition,Enhancing the potential effects of text messages delivered via an m-health intervention to improve packing of healthy school lunchboxes,doi:10.1017/s1368980020003997,85095458760,true,false,false,false,true,false,false,true,true,true
85104309604,10.1017/s1368980021001257,2021,27997,Public Health Nutrition,The impact of health warnings for sugar-sweetened beverages on consumer perceptions of advertising,doi:10.1017/s1368980021001257,85104309604,true,false,false,false,true,false,false,true,false,false
85180939390,10.1017/s1368980023002859,2024,27997,Public Health Nutrition,Is evoking fear effective? Exploratory findings from a randomised experiment on the impacts of health warning labels on sugar-sweetened beverages,doi:10.1017/s1368980023002859,85180939390,true,false,false,false,true,false,false,true,false,false
105041121485,10.1017/s1368980026102845,2026,27997,Public Health Nutrition,Advocacy to improve food security in remote Aboriginal and Torres Strait islander communities in Australia: Measuring the impact of message frames,doi:10.1017/s1368980026102845,105041121485,true,false,false,false,true,false,false,true,false,false
80051774007,10.1017/s146342361000037x,2011,19900193221,Primary Health Care Research Development,Factors influencing engagement of patients in a novel intervention for CFS/ME: a qualitative study.,doi:10.1017/s146342361000037x,80051774007,true,false,false,false,true,false,false,true,false,false
85145969315,10.1017/s1463423622000615,2023,19900193221,Primary Health Care Research and Development,Crisis management: The perspectives of physicians working in family physician teams in Lithuania,doi:10.1017/s1463423622000615,85145969315,true,false,false,false,true,false,false,true,false,false
85067962902,10.1017/s1468109919000082,2019,12600154765,Japanese Journal of Political Science,Partisan motivated reasoning and misinformation in the media: Is news from ideologically uncongenial sources more suspicious?,doi:10.1017/s1468109919000082,85067962902,true,true,false,false,false,false,true,true,true,true
85105086067,10.1017/s1468109921000025,2021,12600154765,Japanese Journal of Political Science,The proposer or the proposal? An experimental analysis of constitutional beliefs,doi:10.1017/s1468109921000025,85105086067,true,true,false,false,false,false,true,true,true,true
85108169587,10.1017/s1468109921000116,2021,12600154765,Japanese Journal of Political Science,Who is welcome? South Korean public opinion on North Koreans and other refugees,doi:10.1017/s1468109921000116,85108169587,true,false,false,true,false,false,false,false,false,false
85120917210,10.1017/s1468109921000335,2021,12600154765,Japanese Journal of Political Science,Reducing political polarization in Hong Kong: a pilot experiment of deliberation,doi:10.1017/s1468109921000335,85120917210,true,false,false,false,true,false,false,true,true,true
85133641679,10.1017/s1468109922000020,2022,12600154765,Japanese Journal of Political Science,Electoral coalition signals and voter perceptions,doi:10.1017/s1468109922000020,85133641679,true,true,false,false,false,false,true,true,true,true
85158154615,10.1017/s1468109922000299,2023,12600154765,Japanese Journal of Political Science,Can foreign aid improve the donor country's image among a third-party country's public? the case of a world heritage site restoration project,doi:10.1017/s1468109922000299,85158154615,true,true,false,false,false,false,true,true,true,true
85158112186,10.1017/s1468109922000354,2023,12600154765,Japanese Journal of Political Science,Voter responses to female candidates' voice pitch: Experimental evidence from Japan,doi:10.1017/s1468109922000354,85158112186,true,true,false,false,false,false,true,true,true,true
85172388867,10.1017/s1468109923000270,2024,12600154765,Japanese Journal of Political Science,Taking gains from trade (more) seriously: the effects of consumer perspective on free trade in contemporary Japan,doi:10.1017/s1468109923000270,85172388867,true,true,false,false,false,false,true,true,true,true
85190104722,10.1017/s1468109924000021,2024,12600154765,Japanese Journal of Political Science,The politics of flu vaccines: International collaboration and political partisanship,doi:10.1017/s1468109924000021,85190104722,true,true,false,true,false,false,true,true,true,true
85202898004,10.1017/s1468109924000069,2024,12600154765,Japanese Journal of Political Science,Do pandemics reduce support for democracy? A survey experiment in Myanmar,doi:10.1017/s1468109924000069,85202898004,true,true,false,false,true,false,true,true,true,true
105027673258,10.1017/s1468109924000082,2026,12600154765,Japanese Journal of Political Science,Are voters less likely to support politicians when they wear face masks?,doi:10.1017/s1468109924000082,105027673258,true,true,false,false,false,false,true,true,true,true
85207344164,10.1017/s1468109924000094,2024,12600154765,Japanese Journal of Political Science,"How can we accept 'our' decisions?: an experimental study on lottocracy, epistocracy, and electoral democracy",doi:10.1017/s1468109924000094,85207344164,true,true,false,false,false,false,true,true,true,true
105015157804,10.1017/s1468109924000215,2025,12600154765,Japanese Journal of Political Science,Gendered views on immigration policy stances? The case of Japan,doi:10.1017/s1468109924000215,105015157804,true,true,false,false,true,false,true,true,true,true
105014222924,10.1017/s1468109924000227,2025,12600154765,Japanese Journal of Political Science,Can Taiwan survive partisanship? Evidence from two survey experiments,doi:10.1017/s1468109924000227,105014222924,true,true,false,false,false,false,true,true,true,true
105001199646,10.1017/s1468109924000239,2025,12600154765,Japanese Journal of Political Science,To war or not to war: backing down after a fait accompli in Japan,doi:10.1017/s1468109924000239,105001199646,true,true,false,false,false,false,true,true,true,true
105006922417,10.1017/s1468109925000052,2025,12600154765,Japanese Journal of Political Science,Democracy and changing leadership preferences among young individuals: the case of South Korea,doi:10.1017/s1468109925000052,105006922417,true,true,false,true,true,false,true,true,true,true
105029691287,10.1017/s1468109925100170,2026,12600154765,Japanese Journal of Political Science,Effect of international organizations’ direct engagement with the public: information source credibility and the public’s attitudes towards COVID-19-related measures,doi:10.1017/s1468109925100170,105029691287,true,true,false,false,false,false,true,true,true,true
105040544813,10.1017/s1468109926100346,2026,12600154765,Japanese Journal of Political Science,Cumulative electoral participation and procedural differentiation among migrants from authoritarian contexts,doi:10.1017/s1468109926100346,105040544813,true,true,false,false,true,false,true,true,true,true
